지점,일시,풍향(deg),풍속(KT),순간풍속(KT),시정(m),일기현상,전운량(1/8),1층 운량(1/8),2층 운량(1/8),3층 운량(1/8),4층 운량(1/8),1층 운형,2층 운형,3층 운형,4층 운형,1층 운고(FT),2층 운고(FT),3층 운고(FT),4층 운고(FT),기온(°C),이슬점온도(°C),해면기압(hPa),현지기압(hPa),강수량(mm)
182,2019-04-09 02:00,90,8,,10000,,7,7.0,,,,3.0,,,,9000.0,,,,13.8,6.6,1017.1,1013.9,
182,2019-04-09 03:00,80,6,,10000,,7,7.0,,,,3.0,,,,9000.0,,,,13.0,5.8,1016.8,1013.6,
182,2019-04-09 04:00,90,9,,10000,,3,3.0,,,,3.0,,,,13000.0,,,,14.2,4.7,1016.2,1013.0,
182,2019-04-09 05:00,130,6,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,13.1,3.4,1016.1,1012.9,
182,2019-04-09 06:00,90,15,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,14.4,10.5,1015.5,1012.3,
182,2019-04-09 07:00,90,18,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,14.3,9.7,1015.2,1012.0,
182,2019-04-09 08:00,100,21,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,15.1,9.3,1015.2,1012.0,
182,2019-04-09 09:00,100,27,38.0,10000,,7,7.0,,,,0.0,,,,20000.0,,,,16.2,8.9,1014.1,1010.9,
182,2019-04-09 10:00,100,26,,10000,,8,4.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,16.1,8.5,1014.3,1011.1,
182,2019-04-09 11:00,90,27,,10000,21.0,8,4.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,16.0,8.4,1013.2,1010.0,0.0
182,2019-04-09 12:00,100,27,,10000,,8,4.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,17.4,8.0,1012.0,1008.8,
182,2019-04-09 13:00,90,35,48.0,10000,,7,4.0,7.0,,,6.0,3.0,,,3000.0,7000.0,,,17.2,8.3,1009.2,1006.0,
182,2019-04-09 14:00,90,35,,10000,,8,4.0,8.0,,,6.0,4.0,,,3000.0,7000.0,,,17.2,8.2,1008.4,1005.2,
182,2019-04-09 15:00,90,32,43.0,10000,21.0,8,4.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,14.8,9.5,1006.6,1003.4,0.5
182,2019-04-09 16:00,90,30,41.0,10000,,8,4.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,15.2,9.9,1005.4,1002.2,
182,2019-04-09 17:00,100,28,42.0,10000,60.0,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,15.0,9.8,1004.3,1001.1,0.0
182,2019-04-09 18:00,100,36,50.0,10000,60.0,8,5.0,8.0,,,6.0,4.0,,,2500.0,8000.0,,,14.8,10.8,1002.9,999.7,0.0
182,2019-04-09 19:00,70,37,49.0,10000,60.0,8,5.0,8.0,,,6.0,4.0,,,2500.0,8000.0,,,14.8,11.8,1002.5,999.3,0.0
182,2019-04-09 20:00,80,28,,10000,61.0,8,5.0,8.0,,,6.0,5.0,,,2500.0,7000.0,,,14.8,12.9,1003.5,1000.3,0.5
182,2019-04-09 21:00,70,21,,10000,61.0,8,5.0,8.0,,,6.0,5.0,,,3000.0,8000.0,,,14.5,13.3,1003.1,999.9,1.5
182,2019-04-09 22:00,70,16,,10000,61.0,8,6.0,8.0,,,6.0,5.0,,,2500.0,8000.0,,,15.0,14.2,1002.3,999.1,0.0
182,2019-04-09 23:00,70,19,,6000,61.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,500.0,2000.0,8000.0,,14.5,13.6,1002.3,999.1,0.5
182,2019-04-10 00:00,80,17,,3000,61.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,500.0,2000.0,8000.0,,14.0,13.2,1001.9,998.7,0.5
182,2019-04-10 01:00,90,17,,3200,61.0,8,3.0,6.0,8.0,,7.0,6.0,5.0,,700.0,2000.0,8000.0,,13.9,12.9,1001.7,998.5,1.5
182,2019-04-10 02:00,90,15,,6000,61.0,8,2.0,6.0,8.0,,7.0,6.0,5.0,,1000.0,2000.0,8000.0,,12.9,12.0,1002.6,999.4,0.5
182,2019-04-10 03:00,70,8,,6000,61.0,8,3.0,6.0,8.0,,7.0,6.0,5.0,,500.0,2000.0,8000.0,,12.7,12.0,1003.1,999.9,0.5
182,2019-04-10 04:00,80,19,,3300,61.0,8,3.0,6.0,8.0,,7.0,6.0,5.0,,500.0,2000.0,8000.0,,12.2,11.5,1003.4,1000.2,0.5
182,2019-04-10 05:00,60,18,,2200,51.0,8,4.0,6.0,8.0,,7.0,6.0,5.0,,500.0,2000.0,8000.0,,10.6,9.9,1005.5,1002.3,0.5
182,2019-04-10 06:00,70,17,,2500,51.0,8,4.0,6.0,8.0,,7.0,6.0,5.0,,500.0,2000.0,8000.0,,9.7,9.1,1007.1,1003.9,0.5
182,2019-04-10 07:00,60,13,,9000,51.0,8,4.0,6.0,8.0,,7.0,6.0,5.0,,900.0,2000.0,8000.0,,9.7,8.9,1008.5,1005.3,0.0
182,2019-04-10 08:00,60,10,,9000,51.0,8,4.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2000.0,8000.0,,9.7,8.7,1009.4,1006.2,0.0
182,2019-04-10 09:00,20,8,,10000,20.0,8,4.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2000.0,8000.0,,9.9,8.8,1010.8,1007.6,0.0
182,2019-04-10 10:00,50,4,,10000,,8,4.0,6.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,8000.0,,10.1,9.1,1011.0,1007.8,
182,2019-04-10 11:00,330,5,,10000,60.0,8,4.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2000.0,8000.0,,10.4,8.9,1011.9,1008.7,0.0
182,2019-04-10 12:00,320,13,,4500,51.0,8,4.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2000.0,8000.0,,9.7,8.8,1012.0,1008.8,0.5
182,2019-04-10 13:00,320,13,,10000,20.0,8,4.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2000.0,8000.0,,9.5,7.8,1011.8,1008.6,0.5
182,2019-04-10 14:00,330,10,,10000,,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1000.0,2500.0,8000.0,,9.8,7.4,1012.1,1008.9,
182,2019-04-10 15:00,320,9,,10000,,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,8000.0,,9.5,6.8,1011.7,1008.5,
182,2019-04-10 16:00,320,11,,10000,,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,8000.0,,9.4,6.5,1012.0,1008.8,
182,2019-04-10 17:00,330,8,,10000,,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,8000.0,,9.5,6.4,1012.8,1009.5,
182,2019-04-10 18:00,330,9,,10000,,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,8000.0,,9.3,6.0,1013.6,1010.3,
182,2019-04-10 19:00,330,7,,10000,,8,2.0,6.0,8.0,,6.0,6.0,4.0,,2000.0,3000.0,8000.0,,9.0,5.1,1013.8,1010.5,
182,2019-04-10 20:00,320,6,,10000,,8,5.0,8.0,,,6.0,4.0,,,2000.0,8000.0,,,9.2,5.0,1014.7,1011.4,
182,2019-04-10 21:00,340,4,,10000,,7,5.0,7.0,,,6.0,3.0,,,2500.0,10000.0,,,9.3,5.5,1015.5,1012.2,
182,2019-04-10 22:00,360,7,,10000,,7,5.0,7.0,,,6.0,3.0,,,2000.0,10000.0,,,9.3,5.0,1015.9,1012.6,
182,2019-04-10 23:00,10,5,,10000,,7,5.0,7.0,,,6.0,3.0,,,2000.0,10000.0,,,9.3,5.0,1015.5,1012.2,
182,2019-04-11 00:00,350,6,,10000,,7,5.0,7.0,,,6.0,3.0,,,2000.0,10000.0,,,9.3,5.5,1015.4,1012.1,
182,2019-04-11 01:00,10,7,,10000,,7,5.0,7.0,,,6.0,3.0,,,2000.0,10000.0,,,9.3,5.6,1015.0,1011.7,
182,2019-04-11 02:00,30,7,,10000,,7,5.0,7.0,,,6.0,3.0,,,2000.0,10000.0,,,9.5,6.3,1014.5,1011.2,
182,2019-04-11 03:00,30,8,,10000,,7,5.0,7.0,,,6.0,3.0,,,2000.0,10000.0,,,9.6,6.4,1014.8,1011.5,
182,2019-04-11 04:00,70,7,,10000,,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,10000.0,,9.5,6.5,1014.3,1011.0,
182,2019-04-11 05:00,120,1,,10000,,7,2.0,5.0,7.0,,7.0,6.0,3.0,,1500.0,2500.0,10000.0,,9.4,6.6,1014.9,1011.6,
182,2019-04-11 06:00,10,2,,10000,,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,10000.0,,9.6,6.9,1015.2,1011.9,
182,2019-04-11 07:00,170,3,,10000,,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,10000.0,,9.9,7.1,1015.4,1012.1,
182,2019-04-11 08:00,100,5,,9000,10.0,8,2.0,5.0,8.0,,7.0,6.0,4.0,,1500.0,2500.0,10000.0,,10.3,7.1,1015.4,1012.2,
182,2019-04-11 09:00,50,4,,9000,10.0,8,5.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,10.7,7.3,1015.6,1012.4,
182,2019-04-11 10:00,60,6,,10000,,8,5.0,8.0,,,6.0,4.0,,,2000.0,10000.0,,,11.9,8.0,1016.1,1012.9,
182,2019-04-11 11:00,60,9,,10000,,8,5.0,8.0,,,6.0,4.0,,,2000.0,10000.0,,,11.8,7.6,1016.2,1013.0,
182,2019-04-11 12:00,60,9,,10000,,8,5.0,8.0,,,6.0,4.0,,,2000.0,10000.0,,,12.0,7.6,1015.7,1012.5,
182,2019-04-11 13:00,60,10,,10000,,8,5.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,12.3,8.2,1015.2,1012.0,
182,2019-04-11 14:00,40,10,,10000,,7,5.0,7.0,,,6.0,4.0,,,3000.0,10000.0,,,12.4,8.1,1014.9,1011.7,
182,2019-04-11 15:00,40,8,,10000,,7,5.0,7.0,,,6.0,4.0,,,3000.0,10000.0,,,11.9,8.0,1014.9,1011.7,
182,2019-04-11 16:00,60,6,,10000,,7,5.0,7.0,,,6.0,4.0,,,3000.0,10000.0,,,11.6,7.5,1014.9,1011.7,
182,2019-04-11 17:00,100,6,,10000,,7,5.0,7.0,,,6.0,4.0,,,3000.0,10000.0,,,11.9,7.2,1015.1,1011.9,
182,2019-04-11 18:00,130,7,,10000,,7,5.0,7.0,,,6.0,4.0,,,3000.0,10000.0,,,11.6,7.5,1015.1,1011.9,
182,2019-04-11 19:00,120,5,,10000,,7,5.0,7.0,,,6.0,4.0,,,3500.0,10000.0,,,11.6,7.3,1015.3,1012.1,
182,2019-04-11 20:00,120,5,,10000,,7,5.0,7.0,,,6.0,4.0,,,3500.0,10000.0,,,11.6,6.7,1015.6,1012.4,
182,2019-04-11 21:00,130,4,,10000,,7,5.0,7.0,,,6.0,4.0,,,4000.0,10000.0,,,11.6,6.7,1016.2,1013.0,
182,2019-04-11 22:00,170,2,,10000,,7,5.0,7.0,,,6.0,4.0,,,4000.0,10000.0,,,11.5,6.0,1016.5,1013.3,
182,2019-04-11 23:00,230,2,,10000,,8,5.0,8.0,,,6.0,4.0,,,4000.0,10000.0,,,11.0,6.2,1017.0,1013.8,
182,2019-04-12 00:00,280,4,,10000,,7,4.0,7.0,,,6.0,4.0,,,4000.0,10000.0,,,11.0,6.3,1017.3,1014.1,
182,2019-04-12 01:00,330,5,,10000,,7,4.0,7.0,,,6.0,4.0,,,4000.0,10000.0,,,11.5,6.5,1017.2,1014.0,
182,2019-04-12 02:00,320,6,,10000,,7,4.0,7.0,,,6.0,4.0,,,4000.0,10000.0,,,11.5,6.5,1017.2,1014.0,
182,2019-04-12 03:00,330,3,,10000,,7,4.0,7.0,,,6.0,4.0,,,3000.0,12000.0,,,11.0,6.4,1017.0,1013.8,
182,2019-04-12 04:00,330,6,,10000,,4,2.0,4.0,,,6.0,3.0,,,3000.0,15000.0,,,10.8,4.9,1017.2,1014.0,
182,2019-04-12 05:00,330,6,,10000,,4,4.0,,,,3.0,,,,16000.0,,,,10.5,4.7,1017.7,1014.4,
182,2019-04-12 06:00,180,5,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,8.4,4.5,1018.4,1015.1,
182,2019-04-12 07:00,170,5,,10000,,0,,,,,,,,,,,,,9.1,5.0,1019.1,1015.8,
182,2019-04-12 08:00,160,2,,10000,,0,,,,,,,,,,,,,12.1,5.1,1019.4,1016.2,
182,2019-04-12 09:00,360,4,,10000,,0,,,,,,,,,,,,,12.6,4.8,1020.0,1016.8,
182,2019-04-12 10:00,10,4,,10000,,0,,,,,,,,,,,,,12.8,5.4,1020.3,1017.1,
182,2019-04-12 11:00,360,4,,10000,,0,,,,,,,,,,,,,13.0,4.9,1020.7,1017.5,
182,2019-04-12 12:00,330,4,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,13.6,1.4,1020.3,1017.1,
182,2019-04-12 13:00,320,6,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,13.7,4.6,1020.1,1016.9,
182,2019-04-12 14:00,320,6,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,13.6,4.6,1019.8,1016.6,
182,2019-04-12 15:00,320,7,,10000,,0,,,,,,,,,,,,,13.8,6.0,1019.8,1016.6,
182,2019-04-12 16:00,300,5,,10000,,0,,,,,,,,,,,,,14.1,5.7,1020.2,1017.0,
182,2019-04-12 17:00,300,6,,10000,,0,,,,,,,,,,,,,13.9,6.4,1020.4,1017.2,
182,2019-04-12 18:00,330,5,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,13.2,6.1,1020.1,1016.9,
182,2019-04-12 19:00,330,3,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,12.6,5.7,1020.4,1017.2,
182,2019-04-12 20:00,230,3,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,11.4,5.8,1020.8,1017.5,
182,2019-04-12 21:00,210,3,,10000,,0,,,,,,,,,,,,,10.8,4.6,1021.0,1017.7,
182,2019-04-12 22:00,200,4,,10000,,2,2.0,,,,0.0,,,,17000.0,,,,9.9,1.6,1021.4,1018.1,
182,2019-04-12 23:00,200,3,,10000,,2,2.0,,,,0.0,,,,17000.0,,,,9.9,0.1,1020.8,1017.5,
182,2019-04-13 00:00,190,5,,10000,,0,,,,,,,,,,,,,9.5,-0.1,1021.6,1018.3,
182,2019-04-13 01:00,170,5,,10000,,0,,,,,,,,,,,,,9.7,0.1,1021.4,1018.1,
182,2019-04-13 02:00,170,6,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,9.1,0.6,1020.9,1017.6,
182,2019-04-13 03:00,180,5,,10000,,0,,,,,,,,,,,,,8.5,0.7,1020.9,1017.6,
182,2019-04-13 04:00,170,6,,10000,,0,,,,,,,,,,,,,8.6,0.7,1020.8,1017.5,
182,2019-04-13 05:00,170,6,,10000,,2,2.0,,,,0.0,,,,16000.0,,,,8.6,-0.2,1020.7,1017.4,
182,2019-04-13 06:00,160,5,,10000,,5,5.0,,,,0.0,,,,16000.0,,,,9.1,1.0,1021.2,1017.9,
182,2019-04-13 07:00,160,4,,10000,,5,5.0,,,,0.0,,,,16000.0,,,,9.6,1.7,1021.5,1018.2,
182,2019-04-13 08:00,120,2,,10000,,5,5.0,,,,0.0,,,,16000.0,,,,12.8,1.6,1021.9,1018.7,
182,2019-04-13 09:00,40,3,,10000,,5,5.0,,,,0.0,,,,18000.0,,,,14.4,3.7,1021.8,1018.6,
182,2019-04-13 10:00,40,5,,10000,,6,2.0,6.0,,,3.0,0.0,,,11000.0,18000.0,,,14.6,4.9,1022.0,1018.8,
182,2019-04-13 11:00,30,5,,10000,,7,2.0,7.0,,,3.0,0.0,,,11000.0,18000.0,,,14.7,6.5,1022.0,1018.8,
182,2019-04-13 12:00,20,4,,10000,,7,2.0,7.0,,,3.0,0.0,,,11000.0,18000.0,,,15.1,6.4,1021.6,1018.4,
182,2019-04-13 13:00,40,6,,10000,,7,3.0,7.0,,,3.0,0.0,,,11000.0,18000.0,,,15.3,6.4,1020.9,1017.7,
182,2019-04-13 14:00,20,5,,10000,,7,3.0,7.0,,,3.0,0.0,,,11000.0,18000.0,,,15.2,5.0,1021.0,1017.8,
182,2019-04-13 15:00,40,7,,10000,,6,3.0,6.0,,,3.0,0.0,,,11000.0,18000.0,,,15.8,6.9,1020.1,1016.9,
182,2019-04-13 16:00,40,7,,10000,,5,2.0,5.0,,,3.0,0.0,,,11000.0,18000.0,,,16.2,7.4,1019.6,1016.4,
182,2019-04-13 17:00,360,7,,10000,,4,4.0,,,,0.0,,,,18000.0,,,,15.5,5.6,1019.8,1016.6,
182,2019-04-13 18:00,360,3,,10000,,3,3.0,,,,0.0,,,,18000.0,,,,15.2,4.5,1020.0,1016.8,
182,2019-04-13 19:00,40,3,,10000,,4,2.0,4.0,,,3.0,0.0,,,12000.0,18000.0,,,14.1,6.3,1019.7,1016.5,
182,2019-04-13 20:00,20,3,,10000,,4,2.0,4.0,,,3.0,0.0,,,12000.0,18000.0,,,13.3,6.2,1019.7,1016.5,
182,2019-04-13 21:00,140,3,,10000,,0,,,,,,,,,,,,,13.1,6.3,1020.1,1016.9,
182,2019-04-13 22:00,180,4,,10000,,0,,,,,,,,,,,,,13.0,6.0,1020.8,1017.6,
182,2019-04-13 23:00,180,1,,10000,,0,,,,,,,,,,,,,11.2,5.6,1020.4,1017.1,
182,2019-04-14 00:00,170,5,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,10.8,5.8,1019.2,1015.9,
182,2019-04-14 01:00,180,5,,10000,,4,4.0,,,,3.0,,,,12000.0,,,,10.5,5.3,1019.3,1016.0,
182,2019-04-14 02:00,180,5,,10000,,4,4.0,,,,3.0,,,,11000.0,,,,11.7,5.3,1018.7,1015.5,
182,2019-04-14 03:00,150,2,,10000,,4,4.0,,,,3.0,,,,11000.0,,,,12.4,6.0,1017.8,1014.6,
182,2019-04-14 04:00,130,4,,10000,,4,4.0,,,,3.0,,,,11000.0,,,,12.4,6.2,1017.0,1013.8,
182,2019-04-14 05:00,320,1,,10000,,6,2.0,6.0,,,6.0,3.0,,,5000.0,11000.0,,,11.6,5.9,1016.4,1013.2,
182,2019-04-14 06:00,200,4,,10000,,6,2.0,6.0,,,6.0,3.0,,,5000.0,11000.0,,,11.6,5.8,1016.7,1013.5,
182,2019-04-14 07:00,120,2,,10000,,6,2.0,6.0,,,6.0,3.0,,,5000.0,11000.0,,,13.0,6.1,1016.8,1013.6,
182,2019-04-14 08:00,100,3,,10000,,8,5.0,8.0,,,6.0,3.0,,,3000.0,10000.0,,,14.5,6.7,1016.8,1013.6,
182,2019-04-14 09:00,40,5,,10000,,8,5.0,8.0,,,6.0,4.0,,,4000.0,10000.0,,,15.0,7.4,1016.9,1013.7,
182,2019-04-14 10:00,40,3,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,15.1,8.3,1017.2,1014.0,
182,2019-04-14 11:00,290,9,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,16.0,10.9,1017.6,1014.4,
182,2019-04-14 12:00,280,10,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,15.8,9.9,1017.6,1014.4,
182,2019-04-14 13:00,290,7,,10000,,8,6.0,8.0,,,6.0,4.0,,,3500.0,10000.0,,,15.4,9.9,1017.6,1014.4,
182,2019-04-14 14:00,250,6,,10000,,8,6.0,8.0,,,6.0,4.0,,,5000.0,12000.0,,,15.2,10.9,1016.7,1013.5,
182,2019-04-14 15:00,300,10,,10000,,8,4.0,6.0,8.0,,7.0,6.0,4.0,,800.0,2000.0,10000.0,,13.1,10.9,1016.8,1013.6,
182,2019-04-14 16:00,300,7,,9000,10.0,8,2.0,6.0,8.0,,7.0,6.0,4.0,,800.0,2000.0,10000.0,,13.5,11.2,1016.8,1013.6,
182,2019-04-14 17:00,310,7,,10000,,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1200.0,2000.0,10000.0,,12.4,9.7,1016.7,1013.5,
182,2019-04-14 18:00,320,6,,10000,,8,2.0,6.0,8.0,,7.0,6.0,4.0,,1200.0,2000.0,10000.0,,12.4,9.6,1017.7,1014.5,
182,2019-04-14 19:00,250,3,,10000,,5,3.0,5.0,,,6.0,0.0,,,2000.0,20000.0,,,11.4,8.6,1018.0,1014.8,
182,2019-04-14 20:00,280,4,,10000,,2,2.0,,,,6.0,,,,2000.0,,,,11.4,8.6,1018.8,1015.6,
182,2019-04-14 21:00,300,4,,10000,,2,2.0,,,,6.0,,,,2000.0,,,,11.5,7.0,1020.0,1016.7,
182,2019-04-14 22:00,260,4,,8000,10.0,0,,,,,,,,,,,,,9.7,6.3,1020.4,1017.1,
182,2019-04-14 23:00,230,6,,10000,,0,,,,,,,,,,,,,8.8,4.4,1020.1,1016.8,
182,2019-04-15 00:00,270,3,,10000,,0,,,,,,,,,,,,,8.9,2.2,1020.1,1016.8,
182,2019-04-15 01:00,250,5,,10000,,0,,,,,,,,,,,,,7.3,1.0,1020.0,1016.7,
182,2019-04-15 02:00,220,4,,10000,,0,,,,,,,,,,,,,7.5,-0.1,1020.3,1017.0,
182,2019-04-15 03:00,260,2,,10000,,0,,,,,,,,,,,,,7.4,-0.2,1020.3,1017.0,
182,2019-04-15 04:00,50,1,,10000,,0,,,,,,,,,,,,,7.5,-0.6,1020.5,1017.2,
182,2019-04-15 05:00,170,6,,10000,,0,,,,,,,,,,,,,8.3,-0.7,1020.1,1016.8,
182,2019-04-15 06:00,140,4,,10000,,0,,,,,,,,,,,,,7.6,-1.7,1020.5,1017.2,
182,2019-04-15 07:00,140,4,,10000,,0,,,,,,,,,,,,,8.9,-1.0,1021.0,1017.7,
182,2019-04-15 08:00,110,5,,10000,,0,,,,,,,,,,,,,12.1,-1.1,1021.4,1018.2,
182,2019-04-15 09:00,90,7,,10000,,0,,,,,,,,,,,,,13.1,-3.3,1021.5,1018.3,
182,2019-04-15 10:00,70,4,,10000,,0,,,,,,,,,,,,,13.7,-6.0,1022.1,1018.9,
182,2019-04-15 11:00,350,5,,10000,,0,,,,,,,,,,,,,14.5,-4.4,1022.3,1019.1,
182,2019-04-15 12:00,360,5,,10000,,0,,,,,,,,,,,,,14.9,-9.8,1021.6,1018.4,
182,2019-04-15 13:00,350,6,,10000,,0,,,,,,,,,,,,,14.1,-3.4,1021.2,1018.0,
182,2019-04-15 14:00,320,6,,10000,,0,,,,,,,,,,,,,14.2,0.9,1020.8,1017.6,
182,2019-04-15 15:00,310,6,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,13.9,4.4,1020.6,1017.4,
182,2019-04-15 16:00,310,7,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,13.9,4.1,1020.5,1017.3,
182,2019-04-15 17:00,300,6,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,14.1,2.4,1020.2,1017.0,
182,2019-04-15 18:00,310,5,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,13.6,1.7,1020.3,1017.1,
182,2019-04-15 19:00,300,3,,10000,,4,4.0,,,,0.0,,,,20000.0,,,,12.5,3.2,1020.5,1017.3,
182,2019-04-15 20:00,250,2,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,11.8,2.9,1020.5,1017.3,
182,2019-04-15 21:00,200,4,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,11.2,3.3,1021.0,1017.7,
182,2019-04-15 22:00,190,4,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,11.3,2.7,1021.4,1018.1,
182,2019-04-15 23:00,190,4,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,10.8,1.6,1021.2,1017.9,
182,2019-04-16 00:00,180,4,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,10.3,1.4,1021.1,1017.8,
182,2019-04-16 01:00,160,4,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,10.5,1.5,1020.8,1017.5,
182,2019-04-16 02:00,160,3,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,9.7,1.9,1019.9,1016.6,
182,2019-04-16 03:00,140,3,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,9.5,0.9,1019.3,1016.0,
182,2019-04-16 04:00,160,3,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,9.0,0.8,1019.0,1015.7,
182,2019-04-16 05:00,130,3,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,9.6,0.8,1018.6,1015.3,
182,2019-04-16 06:00,120,2,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,9.0,0.8,1018.5,1015.2,
182,2019-04-16 07:00,160,1,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,9.5,1.6,1018.5,1015.2,
182,2019-04-16 08:00,70,5,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,13.5,5.5,1018.7,1015.5,
182,2019-04-16 09:00,20,4,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,15.1,5.5,1018.5,1015.3,
182,2019-04-16 10:00,360,3,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,16.5,8.0,1018.2,1015.0,
182,2019-04-16 11:00,310,4,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,18.9,0.7,1017.9,1014.7,
182,2019-04-16 12:00,290,4,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,20.4,4.1,1017.5,1014.3,
182,2019-04-16 13:00,270,7,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,21.5,5.8,1016.6,1013.5,
182,2019-04-16 14:00,270,10,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,19.3,11.8,1015.9,1012.7,
182,2019-04-16 15:00,270,8,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,17.0,12.0,1015.2,1012.0,
182,2019-04-16 16:00,260,8,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,17.3,12.1,1014.8,1011.6,
182,2019-04-16 17:00,280,4,,10000,,6,1.0,6.0,,,6.0,0.0,,,3000.0,20000.0,,,16.7,12.9,1014.5,1011.3,
182,2019-04-16 18:00,320,3,,10000,,6,1.0,6.0,,,6.0,0.0,,,3000.0,20000.0,,,16.4,11.2,1015.0,1011.8,
182,2019-04-16 19:00,330,2,,10000,,6,2.0,6.0,,,6.0,0.0,,,3000.0,18000.0,,,16.5,10.5,1015.0,1011.8,
182,2019-04-16 20:00,70,2,,10000,,6,2.0,6.0,,,6.0,0.0,,,3000.0,18000.0,,,16.5,10.6,1015.7,1012.5,
182,2019-04-16 21:00,170,3,,10000,,7,2.0,7.0,,,6.0,3.0,,,3000.0,15000.0,,,16.1,10.3,1015.5,1012.3,
182,2019-04-16 22:00,200,5,,10000,,7,2.0,7.0,,,6.0,3.0,,,3000.0,13000.0,,,15.2,10.4,1015.4,1012.2,
182,2019-04-16 23:00,280,6,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,12000.0,,,16.2,12.0,1015.6,1012.4,
182,2019-04-17 00:00,190,3,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,15.4,12.6,1015.6,1012.4,
182,2019-04-17 01:00,120,4,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,15.1,11.2,1015.3,1012.1,
182,2019-04-17 02:00,50,6,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,15.1,10.4,1014.7,1011.5,
182,2019-04-17 03:00,190,5,,10000,,8,2.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,14.5,12.1,1013.9,1010.7,
